Strategy report
Symbol: .AAPL210625C130
Work Time: 5/10/21, 10:15 AM - 6/22/21, 3:59 PM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
124;VWAPBreakout(CLOSE);Buy to Close;1;100.0;$2.30;5/12/21, 1:58 PM;$2.00;($85.00);0.0;
125;VWAPBreakout(LONG);Buy to Open;1;100.0;$2.20;5/12/21, 2:22 PM;;($85.00);100.0;
126;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$2.24;5/12/21, 2:26 PM;$4.00;($81.00);0.0;
127;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$2.24;5/12/21, 2:26 PM;;($81.00);-100.0;
128;VWAPBreakout(LONG);Buy to Close;1;100.0;$2.24;5/12/21, 2:31 PM;$0.00;($81.00);0.0;
129;VWAPBreakout(LONG);Buy to Open;1;100.0;$2.24;5/12/21, 2:31 PM;;($81.00);100.0;
130;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$2.30;5/12/21, 2:49 PM;$6.00;($75.00);0.0;
131;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$2.30;5/12/21, 2:49 PM;;($75.00);-100.0;
132;VWAPBreakout(LONG);Buy to Close;1;100.0;$2.31;5/12/21, 2:58 PM;($1.00);($76.00);0.0;
133;VWAPBreakout(LONG);Buy to Open;1;100.0;$2.31;5/12/21, 2:58 PM;;($76.00);100.0;
134;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$2.26;5/12/21, 3:01 PM;($5.00);($81.00);0.0;
135;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$2.26;5/12/21, 3:01 PM;;($81.00);-100.0;
136;VWAPBreakout(LONG);Buy to Close;1;100.0;$2.24;5/12/21, 3:27 PM;$2.00;($79.00);0.0;
137;VWAPBreakout(LONG);Buy to Open;1;100.0;$2.24;5/12/21, 3:27 PM;;($79.00);100.0;
138;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$2.35;5/12/21, 3:53 PM;$11.00;($68.00);0.0;
139;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$2.35;5/12/21, 3:53 PM;;($68.00);-100.0;
140;VWAPBreakout(LONG);Buy to Close;1;100.0;$2.46;5/12/21, 3:58 PM;($11.00);($79.00);0.0;
141;VWAPBreakout(LONG);Buy to Open;1;100.0;$2.46;5/12/21, 3:58 PM;;($79.00);100.0;
142;VWAPBreakout(CLOSE);Sell to Close;-1;-100.0;$2.88;5/13/21, 9:39 AM;$42.00;($37.00);0.0;
143;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$2.80;5/13/21, 9:41 AM;;($37.00);-100.0;
144;VWAPBreakout(CLOSE);Buy to Close;1;100.0;$2.72;5/13/21, 9:46 AM;$8.00;($29.00);0.0;
145;VWAPBreakout(LONG);Buy to Open;1;100.0;$2.91;5/13/21, 9:57 AM;;($29.00);100.0;
146;VWAPBreakout(CLOSE);Sell to Close;-1;-100.0;$2.93;5/13/21, 10:14 AM;$2.00;($27.00);0.0;
147;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$2.85;5/13/21, 10:28 AM;;($27.00);-100.0;
148;VWAPBreakout(LONG);Buy to Close;1;100.0;$2.92;5/13/21, 10:40 AM;($7.00);($34.00);0.0;
149;VWAPBreakout(LONG);Buy to Open;1;100.0;$2.92;5/13/21, 10:40 AM;;($32.00);100.0;
150;VWAPBreakout(CLOSE);Sell to Close;-1;-100.0;$3.05;5/13/21, 10:50 AM;$13.00;($21.00);0.0;
151;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$3.06;5/13/21, 10:55 AM;;($21.00);-100.0;
152;VWAPBreakout(LONG);Buy to Close;1;100.0;$3.00;5/13/21, 11:04 AM;$6.00;($15.00);0.0;
153;VWAPBreakout(LONG);Buy to Open;1;100.0;$3.00;5/13/21, 11:04 AM;;($15.00);100.0;
154;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$2.91;5/13/21, 11:07 AM;($9.00);($24.00);0.0;
155;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$2.91;5/13/21, 11:07 AM;;($24.00);-100.0;
156;VWAPBreakout(LONG);Buy to Close;1;100.0;$2.95;5/13/21, 12:15 PM;($4.00);($28.00);0.0;
157;VWAPBreakout(LONG);Buy to Open;1;100.0;$2.95;5/13/21, 12:15 PM;;($28.00);100.0;
158;VWAPBreakout(CLOSE);Sell to Close;-1;-100.0;$3.00;5/13/21, 12:30 PM;$5.00;($23.00);0.0;
159;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$2.90;5/13/21, 12:41 PM;;($23.00);-100.0;
160;VWAPBreakout(LONG);Buy to Close;1;100.0;$2.83;5/13/21, 1:02 PM;$7.00;($16.00);0.0;
161;VWAPBreakout(LONG);Buy to Open;1;100.0;$2.83;5/13/21, 1:02 PM;;($16.00);100.0;
162;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$2.81;5/13/21, 1:11 PM;($2.00);($18.00);0.0;
163;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$2.81;5/13/21, 1:11 PM;;($18.00);-100.0;
164;VWAPBreakout(CLOSE);Buy to Close;1;100.0;$2.72;5/13/21, 1:53 PM;$9.00;($9.00);0.0;
165;VWAPBreakout(LONG);Buy to Open;1;100.0;$2.72;5/13/21, 1:54 PM;;($9.00);100.0;
166;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$2.76;5/13/21, 2:01 PM;$4.00;($5.00);0.0;
167;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$2.76;5/13/21, 2:01 PM;;($5.00);-100.0;
168;VWAPBreakout(LONG);Buy to Close;1;100.0;$2.80;5/13/21, 2:05 PM;($4.00);($9.00);0.0;
169;VWAPBreakout(LONG);Buy to Open;1;100.0;$2.80;5/13/21, 2:05 PM;;($9.00);100.0;
170;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$2.88;5/13/21, 3:19 PM;$8.00;($1.00);0.0;
171;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$2.88;5/13/21, 3:19 PM;;($1.00);-100.0;
172;VWAPBreakout(LONG);Buy to Close;1;100.0;$3.00;5/13/21, 3:32 PM;($12.00);($13.00);0.0;
173;VWAPBreakout(LONG);Buy to Open;1;100.0;$3.00;5/13/21, 3:32 PM;;($13.00);100.0;
174;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$2.89;5/13/21, 3:50 PM;($11.00);($24.00);0.0;
175;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$2.89;5/13/21, 3:50 PM;;($24.00);-100.0;
176;VWAPBreakout(LONG);Buy to Close;1;100.0;$3.25;5/14/21, 9:35 AM;($36.00);($60.00);0.0;
177;VWAPBreakout(LONG);Buy to Open;1;100.0;$3.25;5/14/21, 9:35 AM;;($60.00);100.0;
178;VWAPBreakout(CLOSE);Sell to Close;-1;-100.0;$3.05;5/14/21, 9:40 AM;($20.00);($80.00);0.0;
179;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$3.05;5/14/21, 9:41 AM;;($75.00);-100.0;
180;VWAPBreakout(CLOSE);Buy to Close;1;100.0;$3.05;5/14/21, 9:45 AM;$0.00;($80.00);0.0;
181;VWAPBreakout(LONG);Buy to Open;1;100.0;$2.95;5/14/21, 9:46 AM;;($80.00);100.0;
182;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$2.85;5/14/21, 9:49 AM;($10.00);($90.00);0.0;
183;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$2.85;5/14/21, 9:49 AM;;($90.00);-100.0;
184;VWAPBreakout(LONG);Buy to Close;1;100.0;$2.92;5/14/21, 9:58 AM;($7.00);($97.00);0.0;
185;VWAPBreakout(LONG);Buy to Open;1;100.0;$2.92;5/14/21, 9:58 AM;;($97.00);100.0;
186;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$2.66;5/14/21, 10:06 AM;($26.00);($123.00);0.0;
187;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$2.66;5/14/21, 10:06 AM;;($123.00);-100.0;
188;VWAPBreakout(CLOSE);Buy to Close;1;100.0;$2.80;5/14/21, 10:10 AM;($14.00);($137.00);0.0;
189;VWAPBreakout(LONG);Buy to Open;1;100.0;$2.81;5/14/21, 10:11 AM;;($131.00);100.0;
190;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$2.90;5/14/21, 10:37 AM;$9.00;($128.00);0.0;
191;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$2.90;5/14/21, 10:37 AM;;($128.00);-100.0;
192;VWAPBreakout(LONG);Buy to Close;1;100.0;$2.96;5/14/21, 10:50 AM;($6.00);($134.00);0.0;
193;VWAPBreakout(LONG);Buy to Open;1;100.0;$2.96;5/14/21, 10:50 AM;;($134.00);100.0;
194;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$2.97;5/14/21, 10:59 AM;$1.00;($133.00);0.0;
195;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$2.97;5/14/21, 10:59 AM;;($133.00);-100.0;
196;VWAPBreakout(LONG);Buy to Close;1;100.0;$2.89;5/14/21, 11:13 AM;$8.00;($125.00);0.0;
197;VWAPBreakout(LONG);Buy to Open;1;100.0;$2.89;5/14/21, 11:13 AM;;($125.00);100.0;
198;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$2.92;5/14/21, 11:16 AM;$3.00;($122.00);0.0;
199;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$2.92;5/14/21, 11:16 AM;;($122.00);-100.0;
200;VWAPBreakout(LONG);Buy to Close;1;100.0;$2.83;5/14/21, 11:37 AM;$9.00;($113.00);0.0;
201;VWAPBreakout(LONG);Buy to Open;1;100.0;$2.83;5/14/21, 11:37 AM;;($113.00);100.0;
202;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$2.80;5/14/21, 11:44 AM;($3.00);($116.00);0.0;
203;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$2.80;5/14/21, 11:44 AM;;($116.00);-100.0;
204;VWAPBreakout(CLOSE);Buy to Close;1;100.0;$2.81;5/14/21, 11:59 AM;($1.00);($117.00);0.0;
205;VWAPBreakout(LONG);Buy to Open;1;100.0;$2.94;5/14/21, 12:18 PM;;($117.00);100.0;
206;VWAPBreakout(CLOSE);Sell to Close;-1;-100.0;$2.98;5/14/21, 12:32 PM;$4.00;($113.00);0.0;
207;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$3.00;5/14/21, 12:41 PM;;($112.00);-100.0;
208;VWAPBreakout(LONG);Buy to Close;1;100.0;$2.97;5/14/21, 12:45 PM;$3.00;($110.00);0.0;
209;VWAPBreakout(LONG);Buy to Open;1;100.0;$2.97;5/14/21, 12:45 PM;;($110.00);100.0;
210;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$3.00;5/14/21, 12:46 PM;$3.00;($107.00);0.0;
211;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$3.00;5/14/21, 12:46 PM;;($107.00);-100.0;
212;VWAPBreakout(LONG);Buy to Close;1;100.0;$3.05;5/14/21, 12:47 PM;($5.00);($112.00);0.0;
213;VWAPBreakout(LONG);Buy to Open;1;100.0;$3.05;5/14/21, 12:47 PM;;($112.00);100.0;
214;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$3.00;5/14/21, 12:49 PM;($5.00);($117.00);0.0;
215;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$3.00;5/14/21, 12:49 PM;;($122.00);-100.0;
216;VWAPBreakout(LONG);Buy to Close;1;100.0;$3.05;5/14/21, 12:50 PM;($5.00);($122.00);0.0;
217;VWAPBreakout(LONG);Buy to Open;1;100.0;$3.05;5/14/21, 12:50 PM;;($122.00);100.0;
218;VWAPBreakout(CLOSE);Sell to Close;-1;-100.0;$3.10;5/14/21, 12:57 PM;$5.00;($117.00);0.0;
219;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$3.02;5/14/21, 1:03 PM;;($117.00);-100.0;
220;VWAPBreakout(CLOSE);Buy to Close;1;100.0;$3.05;5/14/21, 1:08 PM;($3.00);($120.00);0.0;
221;VWAPBreakout(LONG);Buy to Open;1;100.0;$3.09;5/14/21, 1:14 PM;;($120.00);100.0;
222;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$3.06;5/14/21, 1:19 PM;($3.00);($123.00);0.0;
