Strategy report
Symbol: .AMZN210625C3490
Work Time: 6/9/21, 9:32 AM - 6/23/21, 9:39 AM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
49;MACDStrategy(BUY);Buy to Open;100;10000.0;$48.99;6/18/21, 10:08 AM;;$96,700.00;10000.0;
50;MACDStrategy(SELL);Sell to Close;-100;-10000.0;$47.67;6/18/21, 10:12 AM;($13,200.00);$91,000.00;0.0;
51;MACDStrategy(BUY);Buy to Open;100;10000.0;$49.90;6/18/21, 10:17 AM;;$92,500.00;10000.0;
52;MACDStrategy(SELL);Sell to Close;-100;-10000.0;$48.47;6/18/21, 10:20 AM;($14,300.00);$76,700.00;0.0;
53;MACDStrategy(BUY);Buy to Open;100;10000.0;$53.37;6/18/21, 10:23 AM;;$78,000.00;10000.0;
54;MACDStrategy(SELL);Sell to Close;-100;-10000.0;$54.90;6/18/21, 10:29 AM;$15,300.00;$92,000.00;0.0;
55;MACDStrategy(BUY);Buy to Open;100;10000.0;$49.05;6/18/21, 12:01 PM;;$93,500.00;10000.0;
56;MACDStrategy(SELL);Sell to Close;-100;-10000.0;$49.71;6/18/21, 12:06 PM;$6,600.00;$98,600.00;0.0;
57;MACDStrategy(BUY);Buy to Open;100;10000.0;$51.00;6/18/21, 12:24 PM;;$98,600.00;10000.0;
58;MACDStrategy(SELL);Sell to Close;-100;-10000.0;$50.04;6/18/21, 12:31 PM;($9,600.00);$89,000.00;0.0;
59;MACDStrategy(BUY);Buy to Open;100;10000.0;$49.00;6/18/21, 1:11 PM;;$91,300.00;10000.0;
60;MACDStrategy(SELL);Sell to Close;-100;-10000.0;$48.90;6/18/21, 1:18 PM;($1,000.00);$88,000.00;0.0;
61;MACDStrategy(BUY);Buy to Open;100;10000.0;$49.50;6/18/21, 3:31 PM;;$86,500.00;10000.0;
62;MACDStrategy(SELL);Sell to Close;-100;-10000.0;$48.50;6/18/21, 3:33 PM;($10,000.00);$78,000.00;0.0;
63;MACDStrategy(BUY);Buy to Open;100;10000.0;$50.75;6/18/21, 3:43 PM;;$77,000.00;10000.0;
64;MACDStrategy(SELL);Sell to Close;-100;-10000.0;$49.05;6/18/21, 3:47 PM;($17,000.00);$61,000.00;0.0;
65;MACDStrategy(BUY);Buy to Open;100;10000.0;$34.00;6/21/21, 9:59 AM;;$59,400.00;10000.0;
66;MACDStrategy(SELL);Sell to Close;-100;-10000.0;$31.25;6/21/21, 10:02 AM;($27,500.00);$33,500.00;0.0;
67;MACDStrategy(BUY);Buy to Open;100;10000.0;$31.00;6/21/21, 10:55 AM;;$35,500.00;10000.0;
68;MACDStrategy(SELL);Sell to Close;-100;-10000.0;$29.50;6/21/21, 10:59 AM;($15,000.00);$18,500.00;0.0;
69;MACDStrategy(BUY);Buy to Open;100;10000.0;$32.20;6/21/21, 11:04 AM;;$18,500.00;10000.0;
70;MACDStrategy(SELL);Sell to Close;-100;-10000.0;$34.32;6/21/21, 11:08 AM;$21,200.00;$39,700.00;0.0;
71;MACDStrategy(BUY);Buy to Open;100;10000.0;$31.33;6/21/21, 12:01 PM;;$40,900.00;10000.0;
72;MACDStrategy(SELL);Sell to Close;-100;-10000.0;$30.50;6/21/21, 12:04 PM;($8,300.00);$31,400.00;0.0;
73;MACDStrategy(BUY);Buy to Open;100;10000.0;$29.52;6/21/21, 12:38 PM;;$36,200.00;10000.0;
74;MACDStrategy(SELL);Sell to Close;-100;-10000.0;$29.52;6/21/21, 12:46 PM;$0.00;$31,400.00;0.0;
75;MACDStrategy(BUY);Buy to Open;100;10000.0;$33.95;6/22/21, 10:03 AM;;$7,400.00;10000.0;
76;MACDStrategy(SELL);Sell to Close;-100;-10000.0;$32.47;6/22/21, 10:06 AM;($14,800.00);$16,600.00;0.0;
77;MACDStrategy(BUY);Buy to Open;100;10000.0;$33.84;6/22/21, 10:18 AM;;$14,100.00;10000.0;
78;MACDStrategy(SELL);Sell to Close;-100;-10000.0;$35.00;6/22/21, 10:25 AM;$11,600.00;$28,200.00;0.0;
79;MACDStrategy(BUY);Buy to Open;100;10000.0;$33.00;6/22/21, 11:24 AM;;$36,900.00;10000.0;
80;MACDStrategy(SELL);Sell to Close;-100;-10000.0;$35.90;6/22/21, 11:34 AM;$29,000.00;$57,200.00;0.0;
81;MACDStrategy(BUY);Buy to Open;100;10000.0;$37.10;6/22/21, 11:36 AM;;$61,200.00;10000.0;
82;MACDStrategy(SELL);Sell to Close;-100;-10000.0;$40.40;6/22/21, 11:41 AM;$33,000.00;$90,200.00;0.0;
83;MACDStrategy(BUY);Buy to Open;100;10000.0;$40.45;6/22/21, 11:44 AM;;$89,700.00;10000.0;
84;MACDStrategy(SELL);Sell to Close;-100;-10000.0;$36.17;6/22/21, 11:47 AM;($42,800.00);$47,400.00;0.0;
85;MACDStrategy(BUY);Buy to Open;100;10000.0;$40.25;6/22/21, 12:11 PM;;$47,400.00;10000.0;
86;MACDStrategy(SELL);Sell to Close;-100;-10000.0;$39.30;6/22/21, 12:19 PM;($9,500.00);$37,900.00;0.0;
87;MACDStrategy(BUY);Buy to Open;100;10000.0;$40.74;6/22/21, 12:21 PM;;$41,500.00;10000.0;
88;MACDStrategy(SELL);Sell to Close;-100;-10000.0;$43.35;6/22/21, 12:31 PM;$26,100.00;$64,000.00;0.0;
89;MACDStrategy(BUY);Buy to Open;100;10000.0;$45.70;6/22/21, 12:46 PM;;$61,800.00;10000.0;
90;MACDStrategy(SELL);Sell to Close;-100;-10000.0;$44.71;6/22/21, 12:55 PM;($9,900.00);$54,100.00;0.0;
91;MACDStrategy(BUY);Buy to Open;100;10000.0;$46.70;6/22/21, 1:11 PM;;$51,600.00;10000.0;
92;MACDStrategy(SELL);Sell to Close;-100;-10000.0;$45.75;6/22/21, 1:13 PM;($9,500.00);$44,600.00;0.0;
93;MACDStrategy(BUY);Buy to Open;100;10000.0;$43.66;6/22/21, 1:42 PM;;$48,000.00;10000.0;
94;MACDStrategy(SELL);Sell to Close;-100;-10000.0;$41.00;6/22/21, 1:46 PM;($26,600.00);$18,000.00;0.0;
95;MACDStrategy(BUY);Buy to Open;100;10000.0;$43.47;6/22/21, 2:13 PM;;$17,800.00;10000.0;
96;MACDStrategy(SELL);Sell to Close;-100;-10000.0;$44.80;6/22/21, 2:23 PM;$13,300.00;$31,300.00;0.0;
97;MACDStrategy(BUY);Buy to Open;100;10000.0;$46.05;6/22/21, 2:32 PM;;$37,800.00;10000.0;
98;MACDStrategy(SELL);Sell to Close;-100;-10000.0;$44.99;6/22/21, 2:36 PM;($10,600.00);$20,700.00;0.0;
99;MACDStrategy(BUY);Buy to Open;100;10000.0;$47.00;6/22/21, 2:56 PM;;$15,700.00;10000.0;
100;MACDStrategy(SELL);Sell to Close;-100;-10000.0;$47.15;6/22/21, 3:08 PM;$1,500.00;$22,200.00;0.0;
101;MACDStrategy(BUY);Buy to Open;100;10000.0;$48.00;6/22/21, 3:22 PM;;$12,700.00;10000.0;
102;MACDStrategy(SELL);Sell to Close;-100;-10000.0;$47.58;6/22/21, 3:23 PM;($4,200.00);$18,000.00;0.0;
103;MACDStrategy(BUY);Buy to Open;100;10000.0;$49.80;6/22/21, 3:30 PM;;$18,000.00;10000.0;
104;MACDStrategy(SELL);Sell to Close;-100;-10000.0;$45.75;6/22/21, 3:35 PM;($40,500.00);($22,500.00);0.0;
105;MACDStrategy(BUY);Buy to Open;100;10000.0;$47.10;6/23/21, 9:36 AM;;($49,800.00);10000.0;
106;MACDStrategy(SELL);Sell to Close;-100;-10000.0;$41.00;6/23/21, 9:39 AM;($61,000.00);($83,500.00);0.0;


Max trade P/L: $45,500.00;

Total P/L: ($83,500.00);

Total order(s): 53;
