Strategy report
Symbol: .AAPL210625C130
Work Time: 5/10/21, 10:15 AM - 6/22/21, 3:59 PM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
1098;MACDStrategy(SELL);Sell to Close;-1;-100.0;$1.76;6/21/21, 10:12 AM;$12.00;$809.00;0.0;
1099;MACDStrategy(BUY);Buy to Open;1;100.0;$1.56;6/21/21, 10:26 AM;;$822.00;100.0;
1100;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.00;6/21/21, 10:39 AM;$44.00;$853.00;0.0;
1101;MACDStrategy(BUY);Buy to Open;1;100.0;$1.95;6/21/21, 10:40 AM;;$860.00;100.0;
1102;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.00;6/21/21, 10:44 AM;$5.00;$858.00;0.0;
1103;MACDStrategy(BUY);Buy to Open;1;100.0;$2.00;6/21/21, 10:54 AM;;$869.00;100.0;
1104;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.14;6/21/21, 10:59 AM;$14.00;$872.00;0.0;
1105;MACDStrategy(BUY);Buy to Open;1;100.0;$2.14;6/21/21, 11:03 AM;;$880.00;100.0;
1106;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.21;6/21/21, 11:05 AM;$7.00;$879.00;0.0;
1107;MACDStrategy(BUY);Buy to Open;1;100.0;$2.20;6/21/21, 11:06 AM;;$889.00;100.0;
1108;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.31;6/21/21, 11:12 AM;$11.00;$890.00;0.0;
1109;MACDStrategy(BUY);Buy to Open;1;100.0;$2.34;6/21/21, 11:13 AM;;$883.00;100.0;
1110;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.31;6/21/21, 11:14 AM;($3.00);$887.00;0.0;
1111;MACDStrategy(BUY);Buy to Open;1;100.0;$2.11;6/21/21, 11:22 AM;;$899.00;100.0;
1112;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.22;6/21/21, 11:32 AM;$11.00;$898.00;0.0;
1113;MACDStrategy(BUY);Buy to Open;1;100.0;$2.20;6/21/21, 11:38 AM;;$896.00;100.0;
1114;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.20;6/21/21, 11:39 AM;$0.00;$898.00;0.0;
1115;MACDStrategy(BUY);Buy to Open;1;100.0;$2.22;6/21/21, 11:40 AM;;$895.00;100.0;
1116;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.23;6/21/21, 11:41 AM;$1.00;$899.00;0.0;
1117;MACDStrategy(BUY);Buy to Open;1;100.0;$2.20;6/21/21, 11:44 AM;;$909.00;100.0;
1118;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.25;6/21/21, 11:53 AM;$5.00;$904.00;0.0;
1119;MACDStrategy(BUY);Buy to Open;1;100.0;$2.27;6/21/21, 12:01 PM;;$905.00;100.0;
1120;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.31;6/21/21, 12:02 PM;$4.00;$908.00;0.0;
1121;MACDStrategy(BUY);Buy to Open;1;100.0;$2.32;6/21/21, 12:03 PM;;$904.00;100.0;
1122;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.29;6/21/21, 12:04 PM;($3.00);$905.00;0.0;
1123;MACDStrategy(BUY);Buy to Open;1;100.0;$2.30;6/21/21, 12:07 PM;;$906.00;100.0;
1124;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.31;6/21/21, 12:09 PM;$1.00;$906.00;0.0;
1125;MACDStrategy(BUY);Buy to Open;1;100.0;$2.31;6/21/21, 12:11 PM;;$925.00;100.0;
1126;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.69;6/21/21, 12:21 PM;$38.00;$944.00;0.0;
1127;MACDStrategy(BUY);Buy to Open;1;100.0;$2.62;6/21/21, 12:22 PM;;$944.00;100.0;
1128;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.62;6/21/21, 12:24 PM;$0.00;$944.00;0.0;
1129;MACDStrategy(BUY);Buy to Open;1;100.0;$2.60;6/21/21, 12:37 PM;;$950.00;100.0;
1130;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.58;6/21/21, 12:53 PM;($2.00);$942.00;0.0;
1131;MACDStrategy(BUY);Buy to Open;1;100.0;$2.58;6/21/21, 12:55 PM;;$947.00;100.0;
1132;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.60;6/21/21, 1:01 PM;$2.00;$944.00;0.0;
1133;MACDStrategy(BUY);Buy to Open;1;100.0;$2.51;6/21/21, 1:12 PM;;$948.00;100.0;
1134;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.55;6/21/21, 1:15 PM;$4.00;$948.00;0.0;
1135;MACDStrategy(BUY);Buy to Open;1;100.0;$2.61;6/21/21, 1:20 PM;;$947.00;100.0;
1136;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.60;6/21/21, 1:25 PM;($1.00);$947.00;0.0;
1137;MACDStrategy(BUY);Buy to Open;1;100.0;$2.63;6/21/21, 1:26 PM;;$951.00;100.0;
1138;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.60;6/21/21, 1:30 PM;($3.00);$944.00;0.0;
1139;MACDStrategy(BUY);Buy to Open;1;100.0;$2.63;6/21/21, 1:31 PM;;$950.00;100.0;
1140;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.75;6/21/21, 1:40 PM;$12.00;$956.00;0.0;
1141;MACDStrategy(BUY);Buy to Open;1;100.0;$2.75;6/21/21, 1:41 PM;;$960.00;100.0;
1142;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.82;6/21/21, 1:42 PM;$7.00;$963.00;0.0;
1143;MACDStrategy(BUY);Buy to Open;1;100.0;$2.81;6/21/21, 1:43 PM;;$959.00;100.0;
1144;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.78;6/21/21, 1:44 PM;($3.00);$960.00;0.0;
1145;MACDStrategy(BUY);Buy to Open;1;100.0;$2.83;6/21/21, 1:52 PM;;$958.00;100.0;
1146;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.82;6/21/21, 1:53 PM;($1.00);$959.00;0.0;
1147;MACDStrategy(BUY);Buy to Open;1;100.0;$2.66;6/21/21, 2:10 PM;;$956.00;100.0;
1148;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.67;6/21/21, 2:33 PM;$1.00;$960.00;0.0;
1149;MACDStrategy(BUY);Buy to Open;1;100.0;$2.55;6/21/21, 2:42 PM;;$964.00;100.0;
1150;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.53;6/21/21, 2:50 PM;($2.00);$958.00;0.0;
1151;MACDStrategy(BUY);Buy to Open;1;100.0;$2.57;6/21/21, 3:08 PM;;$960.00;100.0;
1152;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.58;6/21/21, 3:13 PM;$1.00;$959.00;0.0;
1153;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.60;6/21/21, 3:52 PM;$0.00;$965.00;-100.0;
1154;MACDStrategy(BUY);Buy to Open;1;100.0;$2.60;6/21/21, 3:52 PM;;$959.00;0.0;
1155;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.55;6/21/21, 3:53 PM;$0.00;$958.00;-100.0;
1156;MACDStrategy(BUY);Buy to Open;1;100.0;$2.55;6/21/21, 3:53 PM;;$959.00;0.0;
1157;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.55;6/21/21, 3:54 PM;$0.00;$946.00;-100.0;
1158;MACDStrategy(BUY);Buy to Open;1;100.0;$2.55;6/21/21, 3:54 PM;;$959.00;0.0;
1159;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.56;6/21/21, 3:55 PM;$0.00;$949.00;-100.0;
1160;MACDStrategy(BUY);Buy to Open;1;100.0;$2.56;6/21/21, 3:55 PM;;$959.00;0.0;
1161;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.64;6/21/21, 3:56 PM;$0.00;$957.00;-100.0;
1162;MACDStrategy(BUY);Buy to Open;1;100.0;$2.64;6/21/21, 3:56 PM;;$959.00;0.0;
1163;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.66;6/21/21, 3:57 PM;$0.00;$955.00;-100.0;
1164;MACDStrategy(BUY);Buy to Open;1;100.0;$2.66;6/21/21, 3:57 PM;;$959.00;0.0;
1165;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.69;6/21/21, 3:58 PM;$0.00;$958.00;-100.0;
1166;MACDStrategy(BUY);Buy to Open;1;100.0;$2.69;6/21/21, 3:58 PM;;$959.00;0.0;
1167;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.71;6/21/21, 3:59 PM;$0.00;$961.00;-100.0;
1168;MACDStrategy(BUY);Buy to Open;1;100.0;$2.71;6/21/21, 3:59 PM;;$959.00;0.0;
1169;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.69;6/22/21, 9:30 AM;$0.00;$966.00;-100.0;
1170;MACDStrategy(BUY);Buy to Open;1;100.0;$2.69;6/22/21, 9:30 AM;;$959.00;0.0;
1171;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.53;6/22/21, 9:31 AM;$0.00;$938.00;-100.0;
1172;MACDStrategy(BUY);Buy to Open;1;100.0;$2.53;6/22/21, 9:31 AM;;$959.00;0.0;
1173;MACDStrategy(BUY);Buy to Open;1;100.0;$2.71;6/22/21, 9:32 AM;;$984.00;100.0;
1174;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.97;6/22/21, 9:35 AM;$26.00;$985.00;0.0;
1175;MACDStrategy(BUY);Buy to Open;1;100.0;$2.90;6/22/21, 9:36 AM;;$995.00;100.0;
1176;MACDStrategy(SELL);Sell to Close;-1;-100.0;$3.00;6/22/21, 9:39 AM;$10.00;$995.00;0.0;
1177;MACDStrategy(BUY);Buy to Open;1;100.0;$2.44;6/22/21, 9:46 AM;;$1,008.00;100.0;
1178;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.50;6/22/21, 9:59 AM;$6.00;$1,001.00;0.0;
1179;MACDStrategy(BUY);Buy to Open;1;100.0;$2.25;6/22/21, 10:02 AM;;$1,017.00;100.0;
1180;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.50;6/22/21, 10:10 AM;$25.00;$1,026.00;0.0;
1181;MACDStrategy(BUY);Buy to Open;1;100.0;$2.55;6/22/21, 10:11 AM;;$1,016.00;100.0;
1182;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.50;6/22/21, 10:12 AM;($5.00);$1,021.00;0.0;
1183;MACDStrategy(BUY);Buy to Open;1;100.0;$2.49;6/22/21, 10:22 AM;;$1,030.00;100.0;
1184;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.57;6/22/21, 10:26 AM;$8.00;$1,029.00;0.0;
1185;MACDStrategy(BUY);Buy to Open;1;100.0;$2.50;6/22/21, 10:27 AM;;$1,033.00;100.0;
1186;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.53;6/22/21, 10:30 AM;$3.00;$1,032.00;0.0;
1187;MACDStrategy(BUY);Buy to Open;1;100.0;$2.60;6/22/21, 10:31 AM;;$1,048.00;100.0;
1188;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.69;6/22/21, 10:34 AM;$9.00;$1,041.00;0.0;
1189;MACDStrategy(BUY);Buy to Open;1;100.0;$2.67;6/22/21, 10:35 AM;;$1,045.00;100.0;
1190;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.69;6/22/21, 10:37 AM;$2.00;$1,043.00;0.0;
1191;MACDStrategy(BUY);Buy to Open;1;100.0;$2.69;6/22/21, 10:38 AM;;$1,044.00;100.0;
1192;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.73;6/22/21, 10:39 AM;$4.00;$1,047.00;0.0;
1193;MACDStrategy(BUY);Buy to Open;1;100.0;$2.68;6/22/21, 10:40 AM;;$1,046.00;100.0;
1194;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.67;6/22/21, 10:41 AM;($1.00);$1,046.00;0.0;
1195;MACDStrategy(BUY);Buy to Open;1;100.0;$2.74;6/22/21, 10:50 AM;;$1,044.00;100.0;
1196;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.73;6/22/21, 10:57 AM;($1.00);$1,045.00;0.0;
1197;MACDStrategy(BUY);Buy to Open;1;100.0;$2.70;6/22/21, 11:03 AM;;$1,051.00;100.0;
1198;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.87;6/22/21, 11:14 AM;$17.00;$1,062.00;0.0;
1199;MACDStrategy(BUY);Buy to Open;1;100.0;$2.84;6/22/21, 11:15 AM;;$1,062.00;100.0;
1200;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.83;6/22/21, 11:17 AM;($1.00);$1,061.00;0.0;
1201;MACDStrategy(BUY);Buy to Open;1;100.0;$2.90;6/22/21, 11:22 AM;;$1,058.00;100.0;
1202;MACDStrategy(SELL);Sell to Close;-1;-100.0;$3.02;6/22/21, 11:28 AM;$12.00;$1,073.00;0.0;
1203;MACDStrategy(BUY);Buy to Open;1;100.0;$2.80;6/22/21, 11:47 AM;;$1,076.00;100.0;
1204;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.81;6/22/21, 11:59 AM;$1.00;$1,074.00;0.0;
1205;MACDStrategy(BUY);Buy to Open;1;100.0;$2.86;6/22/21, 12:10 PM;;$1,082.00;100.0;
1206;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.96;6/22/21, 12:18 PM;$10.00;$1,084.00;0.0;
1207;MACDStrategy(BUY);Buy to Open;1;100.0;$2.96;6/22/21, 12:19 PM;;$1,079.00;100.0;
1208;MACDStrategy(SELL);Sell to Close;-1;-100.0;$2.93;6/22/21, 12:20 PM;($3.00);$1,081.00;0.0;
1209;MACDStrategy(BUY);Buy to Open;1;100.0;$3.00;6/22/21, 12:24 PM;;$1,083.00;100.0;
1210;MACDStrategy(SELL);Sell to Close;-1;-100.0;$3.13;6/22/21, 12:31 PM;$13.00;$1,094.00;0.0;
1211;MACDStrategy(BUY);Buy to Open;1;100.0;$3.10;6/22/21, 12:32 PM;;$1,096.00;100.0;
1212;MACDStrategy(SELL);Sell to Close;-1;-100.0;$3.10;6/22/21, 12:34 PM;$0.00;$1,094.00;0.0;
1213;MACDStrategy(BUY);Buy to Open;1;100.0;$3.10;6/22/21, 12:35 PM;;$1,094.00;100.0;
1214;MACDStrategy(SELL);Sell to Close;-1;-100.0;$3.14;6/22/21, 12:36 PM;$4.00;$1,098.00;0.0;
1215;MACDStrategy(BUY);Buy to Open;1;100.0;$3.15;6/22/21, 12:37 PM;;$1,093.00;100.0;
1216;MACDStrategy(SELL);Sell to Close;-1;-100.0;$3.15;6/22/21, 12:38 PM;$0.00;$1,098.00;0.0;
1217;MACDStrategy(BUY);Buy to Open;1;100.0;$3.12;6/22/21, 12:46 PM;;$1,111.00;100.0;
1218;MACDStrategy(SELL);Sell to Close;-1;-100.0;$3.40;6/22/21, 12:56 PM;$28.00;$1,126.00;0.0;
1219;MACDStrategy(BUY);Buy to Open;1;100.0;$3.34;6/22/21, 1:10 PM;;$1,142.00;100.0;
1220;MACDStrategy(SELL);Sell to Close;-1;-100.0;$3.40;6/22/21, 1:16 PM;$6.00;$1,132.00;0.0;
1221;MACDStrategy(BUY);Buy to Open;1;100.0;$3.40;6/22/21, 1:24 PM;;$1,132.00;100.0;
1222;MACDStrategy(SELL);Sell to Close;-1;-100.0;$3.50;6/22/21, 1:33 PM;$10.00;$1,142.00;0.0;
1223;MACDStrategy(BUY);Buy to Open;1;100.0;$3.55;6/22/21, 1:34 PM;;$1,141.00;100.0;
1224;MACDStrategy(SELL);Sell to Close;-1;-100.0;$3.50;6/22/21, 1:37 PM;($5.00);$1,137.00;0.0;
1225;MACDStrategy(BUY);Buy to Open;1;100.0;$3.35;6/22/21, 1:55 PM;;$1,137.00;100.0;
1226;MACDStrategy(SELL);Sell to Close;-1;-100.0;$3.50;6/22/21, 2:19 PM;$15.00;$1,152.00;0.0;
1227;MACDStrategy(BUY);Buy to Open;1;100.0;$3.60;6/22/21, 2:20 PM;;$1,152.00;100.0;
1228;MACDStrategy(SELL);Sell to Close;-1;-100.0;$3.58;6/22/21, 2:27 PM;($2.00);$1,150.00;0.0;
1229;MACDStrategy(BUY);Buy to Open;1;100.0;$3.53;6/22/21, 2:28 PM;;$1,147.00;100.0;
1230;MACDStrategy(SELL);Sell to Close;-1;-100.0;$3.53;6/22/21, 2:29 PM;$0.00;$1,150.00;0.0;
1231;MACDStrategy(BUY);Buy to Open;1;100.0;$3.55;6/22/21, 2:40 PM;;$1,161.00;100.0;
1232;MACDStrategy(SELL);Sell to Close;-1;-100.0;$3.50;6/22/21, 2:48 PM;($5.00);$1,145.00;0.0;
1233;MACDStrategy(BUY);Buy to Open;1;100.0;$3.67;6/22/21, 2:58 PM;;$1,148.00;100.0;
1234;MACDStrategy(SELL);Sell to Close;-1;-100.0;$3.85;6/22/21, 3:07 PM;$18.00;$1,163.00;0.0;
1235;MACDStrategy(BUY);Buy to Open;1;100.0;$3.83;6/22/21, 3:08 PM;;$1,169.00;100.0;
1236;MACDStrategy(SELL);Sell to Close;-1;-100.0;$3.90;6/22/21, 3:11 PM;$7.00;$1,170.00;0.0;
1237;MACDStrategy(BUY);Buy to Open;1;100.0;$3.95;6/22/21, 3:12 PM;;$1,166.00;100.0;
1238;MACDStrategy(SELL);Sell to Close;-1;-100.0;$3.94;6/22/21, 3:13 PM;($1.00);$1,169.00;0.0;
1239;MACDStrategy(BUY);Buy to Open;1;100.0;$3.91;6/22/21, 3:14 PM;;$1,173.00;100.0;
1240;MACDStrategy(SELL);Sell to Close;-1;-100.0;$3.97;6/22/21, 3:19 PM;$6.00;$1,175.00;0.0;
1241;MACDStrategy(BUY);Buy to Open;1;100.0;$4.10;6/22/21, 3:28 PM;;$1,177.00;100.0;
1242;MACDStrategy(SELL);Sell to Close;-1;-100.0;$4.11;6/22/21, 3:33 PM;$1.00;$1,176.00;0.0;
1243;MACDStrategy(BUY);Buy to Open;1;100.0;$3.85;6/22/21, 3:48 PM;;$1,171.00;100.0;
1244;MACDStrategy(SELL);Sell to Close;-1;-100.0;$3.90;6/22/21, 3:51 PM;$5.00;$1,181.00;0.0;
1245;MACDStrategy(SELL);Sell to Close;-1;-100.0;$4.00;6/22/21, 3:54 PM;$0.00;$1,167.00;-100.0;
1246;MACDStrategy(BUY);Buy to Open;1;100.0;$4.00;6/22/21, 3:54 PM;;$1,181.00;0.0;
1247;MACDStrategy(SELL);Sell to Close;-1;-100.0;$4.09;6/22/21, 3:55 PM;$0.00;$1,172.00;-100.0;
1248;MACDStrategy(BUY);Buy to Open;1;100.0;$4.09;6/22/21, 3:55 PM;;$1,181.00;0.0;
1249;MACDStrategy(SELL);Sell to Close;-1;-100.0;$4.12;6/22/21, 3:56 PM;$0.00;$1,180.00;-100.0;
1250;MACDStrategy(BUY);Buy to Open;1;100.0;$4.12;6/22/21, 3:56 PM;;$1,181.00;0.0;
1251;MACDStrategy(SELL);Sell to Close;-1;-100.0;$4.20;6/22/21, 3:57 PM;$0.00;$1,188.00;-100.0;
1252;MACDStrategy(BUY);Buy to Open;1;100.0;$4.20;6/22/21, 3:57 PM;;$1,181.00;0.0;
1253;MACDStrategy(SELL);Sell to Close;-1;-100.0;$4.15;6/22/21, 3:58 PM;$0.00;$1,186.00;-100.0;
1254;MACDStrategy(BUY);Buy to Open;1;100.0;$4.15;6/22/21, 3:58 PM;;$1,181.00;0.0;
1255;MACDStrategy(SELL);Sell to Close;-1;-100.0;$4.13;6/22/21, 3:59 PM;$0.00;$1,184.00;-100.0;
1256;MACDStrategy(BUY);Buy to Open;1;100.0;$4.13;6/22/21, 3:59 PM;;$1,181.00;0.0;


Max trade P/L: $65.00;

Total P/L: $1,181.00;

Total order(s): 628;
