Strategy report
Symbol: .AAPL210625C130
Work Time: 5/10/21, 10:45 AM - 6/22/21, 3:55 PM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
257;MACDStrategy(BUY);Buy to Open;10;1000.0;$1.45;6/14/21, 12:50 PM;;$3,170.00;1000.0;
258;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$1.85;6/14/21, 1:55 PM;$400.00;$3,430.00;0.0;
259;MACDStrategy(BUY);Buy to Open;10;1000.0;$1.86;6/14/21, 2:00 PM;;$3,350.00;1000.0;
260;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$1.85;6/14/21, 2:05 PM;($10.00);$3,420.00;0.0;
261;MACDStrategy(BUY);Buy to Open;10;1000.0;$1.87;6/14/21, 2:20 PM;;$3,510.00;1000.0;
262;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$2.06;6/14/21, 2:50 PM;$190.00;$3,610.00;0.0;
263;MACDStrategy(BUY);Buy to Open;10;1000.0;$1.78;6/14/21, 3:30 PM;;$3,690.00;1000.0;
264;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$1.91;6/14/21, 3:55 PM;$130.00;$3,740.00;0.0;
265;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$2.08;6/15/21, 9:30 AM;$0.00;$4,170.00;-1000.0;
266;MACDStrategy(BUY);Buy to Open;10;1000.0;$2.08;6/15/21, 9:30 AM;;$3,740.00;0.0;
267;MACDStrategy(BUY);Buy to Open;10;1000.0;$1.83;6/15/21, 9:45 AM;;$3,930.00;1000.0;
268;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$1.92;6/15/21, 10:05 AM;$90.00;$3,830.00;0.0;
269;MACDStrategy(BUY);Buy to Open;10;1000.0;$1.61;6/15/21, 10:50 AM;;$3,940.00;1000.0;
270;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$1.69;6/15/21, 11:40 AM;$80.00;$3,910.00;0.0;
271;MACDStrategy(BUY);Buy to Open;10;1000.0;$1.82;6/15/21, 12:05 PM;;$3,990.00;1000.0;
272;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$1.94;6/15/21, 12:35 PM;$120.00;$4,030.00;0.0;
273;MACDStrategy(BUY);Buy to Open;10;1000.0;$1.82;6/15/21, 12:40 PM;;$4,010.00;1000.0;
274;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$1.84;6/15/21, 12:45 PM;$20.00;$4,050.00;0.0;
275;MACDStrategy(BUY);Buy to Open;10;1000.0;$1.65;6/15/21, 2:50 PM;;$4,060.00;1000.0;
276;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$1.81;6/15/21, 3:55 PM;$160.00;$4,210.00;0.0;
277;MACDStrategy(BUY);Buy to Open;10;1000.0;$1.93;6/16/21, 9:35 AM;;$3,990.00;1000.0;
278;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$2.19;6/16/21, 10:20 AM;$260.00;$4,470.00;0.0;
279;MACDStrategy(BUY);Buy to Open;10;1000.0;$2.09;6/16/21, 10:25 AM;;$4,430.00;1000.0;
280;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$1.98;6/16/21, 10:40 AM;($110.00);$4,360.00;0.0;
281;MACDStrategy(BUY);Buy to Open;10;1000.0;$1.76;6/16/21, 12:35 PM;;$4,420.00;1000.0;
282;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$2.00;6/16/21, 1:40 PM;$240.00;$4,600.00;0.0;
283;MACDStrategy(BUY);Buy to Open;10;1000.0;$1.93;6/16/21, 1:45 PM;;$4,560.00;1000.0;
284;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$1.90;6/16/21, 1:50 PM;($30.00);$4,570.00;0.0;
285;MACDStrategy(BUY);Buy to Open;10;1000.0;$1.89;6/16/21, 1:55 PM;;$4,680.00;1000.0;
286;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$1.95;6/16/21, 2:05 PM;$60.00;$4,630.00;0.0;
287;MACDStrategy(BUY);Buy to Open;10;1000.0;$1.26;6/16/21, 2:55 PM;;$4,760.00;1000.0;
288;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$1.90;6/16/21, 3:55 PM;$640.00;$5,270.00;0.0;
289;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$1.88;6/17/21, 9:30 AM;$0.00;$5,330.00;-1000.0;
290;MACDStrategy(BUY);Buy to Open;10;1000.0;$1.88;6/17/21, 9:30 AM;;$5,270.00;0.0;
291;MACDStrategy(BUY);Buy to Open;10;1000.0;$1.66;6/17/21, 9:35 AM;;$5,530.00;1000.0;
292;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$1.91;6/17/21, 9:45 AM;$250.00;$5,520.00;0.0;
293;MACDStrategy(BUY);Buy to Open;10;1000.0;$1.83;6/17/21, 9:50 AM;;$5,710.00;1000.0;
294;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$2.75;6/17/21, 10:35 AM;$920.00;$6,440.00;0.0;
295;MACDStrategy(BUY);Buy to Open;10;1000.0;$2.51;6/17/21, 10:40 AM;;$6,640.00;1000.0;
296;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$2.69;6/17/21, 10:55 AM;$180.00;$6,620.00;0.0;
297;MACDStrategy(BUY);Buy to Open;10;1000.0;$2.61;6/17/21, 11:00 AM;;$6,550.00;1000.0;
298;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$2.51;6/17/21, 11:05 AM;($100.00);$6,520.00;0.0;
299;MACDStrategy(BUY);Buy to Open;10;1000.0;$2.80;6/17/21, 11:30 AM;;$6,840.00;1000.0;
300;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$3.20;6/17/21, 11:50 AM;$400.00;$6,920.00;0.0;
301;MACDStrategy(BUY);Buy to Open;10;1000.0;$2.40;6/17/21, 12:40 PM;;$7,110.00;1000.0;
302;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$2.65;6/17/21, 2:05 PM;$250.00;$7,170.00;0.0;
303;MACDStrategy(BUY);Buy to Open;10;1000.0;$2.73;6/17/21, 2:25 PM;;$7,350.00;1000.0;
304;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$2.81;6/17/21, 2:55 PM;$80.00;$7,250.00;0.0;
305;MACDStrategy(BUY);Buy to Open;10;1000.0;$2.80;6/17/21, 3:05 PM;;$7,300.00;1000.0;
306;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$2.90;6/17/21, 3:25 PM;$100.00;$7,350.00;0.0;
307;MACDStrategy(BUY);Buy to Open;10;1000.0;$2.80;6/17/21, 3:30 PM;;$7,350.00;1000.0;
308;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$2.90;6/17/21, 3:35 PM;$100.00;$7,450.00;0.0;
309;MACDStrategy(BUY);Buy to Open;10;1000.0;$2.07;6/18/21, 10:00 AM;;$7,670.00;1000.0;
310;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$2.28;6/18/21, 10:50 AM;$210.00;$7,660.00;0.0;
311;MACDStrategy(BUY);Buy to Open;10;1000.0;$1.96;6/18/21, 11:20 AM;;$7,670.00;1000.0;
312;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$2.18;6/18/21, 12:45 PM;$220.00;$7,880.00;0.0;
313;MACDStrategy(BUY);Buy to Open;10;1000.0;$2.15;6/18/21, 1:10 PM;;$7,960.00;1000.0;
314;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$2.21;6/18/21, 1:25 PM;$60.00;$7,940.00;0.0;
315;MACDStrategy(BUY);Buy to Open;10;1000.0;$1.98;6/18/21, 3:00 PM;;$7,980.00;1000.0;
316;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$2.04;6/18/21, 3:50 PM;$60.00;$8,000.00;0.0;
317;MACDStrategy(BUY);Buy to Open;10;1000.0;$1.23;6/21/21, 9:55 AM;;$8,340.00;1000.0;
318;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$2.23;6/21/21, 11:35 AM;$1,000.00;$9,000.00;0.0;
319;MACDStrategy(BUY);Buy to Open;10;1000.0;$2.16;6/21/21, 11:40 AM;;$9,140.00;1000.0;
320;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$2.29;6/21/21, 12:10 PM;$130.00;$9,130.00;0.0;
321;MACDStrategy(BUY);Buy to Open;10;1000.0;$2.31;6/21/21, 12:15 PM;;$9,480.00;1000.0;
322;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$2.67;6/21/21, 12:35 PM;$360.00;$9,490.00;0.0;
323;MACDStrategy(BUY);Buy to Open;10;1000.0;$2.60;6/21/21, 12:40 PM;;$9,480.00;1000.0;
324;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$2.59;6/21/21, 12:50 PM;($10.00);$9,480.00;0.0;
325;MACDStrategy(BUY);Buy to Open;10;1000.0;$2.63;6/21/21, 1:35 PM;;$9,610.00;1000.0;
326;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$2.83;6/21/21, 2:00 PM;$200.00;$9,680.00;0.0;
327;MACDStrategy(BUY);Buy to Open;10;1000.0;$2.53;6/21/21, 3:05 PM;;$9,740.00;1000.0;
328;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$2.56;6/21/21, 3:55 PM;$30.00;$9,710.00;0.0;
329;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$2.64;6/22/21, 9:30 AM;$0.00;$9,500.00;-1000.0;
330;MACDStrategy(BUY);Buy to Open;10;1000.0;$2.64;6/22/21, 9:30 AM;;$9,710.00;0.0;
331;MACDStrategy(BUY);Buy to Open;10;1000.0;$2.53;6/22/21, 9:35 AM;;$9,780.00;1000.0;
332;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$2.56;6/22/21, 9:45 AM;$30.00;$9,740.00;0.0;
333;MACDStrategy(BUY);Buy to Open;10;1000.0;$2.44;6/22/21, 10:10 AM;;$9,710.00;1000.0;
334;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$2.71;6/22/21, 11:00 AM;$270.00;$10,010.00;0.0;
335;MACDStrategy(BUY);Buy to Open;10;1000.0;$2.66;6/22/21, 11:05 AM;;$10,200.00;1000.0;
336;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$2.97;6/22/21, 11:30 AM;$310.00;$10,320.00;0.0;
337;MACDStrategy(BUY);Buy to Open;10;1000.0;$2.87;6/22/21, 11:35 AM;;$10,240.00;1000.0;
338;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$2.79;6/22/21, 11:45 AM;($80.00);$10,240.00;0.0;
339;MACDStrategy(BUY);Buy to Open;10;1000.0;$2.90;6/22/21, 12:15 PM;;$10,250.00;1000.0;
340;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$3.10;6/22/21, 12:45 PM;$200.00;$10,440.00;0.0;
341;MACDStrategy(BUY);Buy to Open;10;1000.0;$3.12;6/22/21, 12:50 PM;;$10,820.00;1000.0;
342;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$3.40;6/22/21, 1:00 PM;$280.00;$10,720.00;0.0;
343;MACDStrategy(BUY);Buy to Open;10;1000.0;$3.37;6/22/21, 1:05 PM;;$10,770.00;1000.0;
344;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$3.40;6/22/21, 1:20 PM;$30.00;$10,750.00;0.0;
345;MACDStrategy(BUY);Buy to Open;10;1000.0;$3.37;6/22/21, 1:25 PM;;$10,900.00;1000.0;
346;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$3.45;6/22/21, 1:45 PM;$80.00;$10,830.00;0.0;
347;MACDStrategy(BUY);Buy to Open;10;1000.0;$3.50;6/22/21, 2:40 PM;;$10,980.00;1000.0;
348;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$4.10;6/22/21, 3:35 PM;$600.00;$11,430.00;0.0;
349;MACDStrategy(BUY);Buy to Open;10;1000.0;$4.00;6/22/21, 3:40 PM;;$11,230.00;1000.0;
350;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$3.92;6/22/21, 3:45 PM;($80.00);$11,350.00;0.0;
351;MACDStrategy(SELL);Sell to Close;-10;-1000.0;$3.90;6/22/21, 3:55 PM;$0.00;$11,150.00;-1000.0;
352;MACDStrategy(BUY);Buy to Open;10;1000.0;$3.90;6/22/21, 3:55 PM;;$11,350.00;0.0;


Max trade P/L: $1,000.00;

Total P/L: $11,350.00;

Total order(s): 176;
