Strategy report
Symbol: .AMC210702C60
Work Time: 6/2/21, 9:38 AM - 6/23/21, 9:45 AM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
91;MACDStrategy(BUY);Buy to Open;1;100.0;$15.70;6/14/21, 2:50 PM;;$1,950.00;100.0;
92;MACDStrategy(SELL);Sell to Close;-1;-100.0;$15.25;6/14/21, 2:57 PM;($45.00);$1,905.00;0.0;
93;MACDStrategy(BUY);Buy to Open;1;100.0;$15.90;6/14/21, 3:14 PM;;$1,915.00;100.0;
94;MACDStrategy(SELL);Sell to Close;-1;-100.0;$15.68;6/14/21, 3:28 PM;($22.00);$1,883.00;0.0;
95;MACDStrategy(BUY);Buy to Open;1;100.0;$15.85;6/14/21, 3:34 PM;;$1,883.00;100.0;
96;MACDStrategy(SELL);Sell to Close;-1;-100.0;$15.70;6/14/21, 3:37 PM;($15.00);$1,868.00;0.0;
97;MACDStrategy(BUY);Buy to Open;1;100.0;$16.25;6/15/21, 9:32 AM;;$1,858.00;100.0;
98;MACDStrategy(SELL);Sell to Close;-1;-100.0;$16.35;6/15/21, 9:38 AM;$10.00;$1,878.00;0.0;
99;MACDStrategy(BUY);Buy to Open;1;100.0;$16.30;6/15/21, 10:01 AM;;$1,863.00;100.0;
100;MACDStrategy(SELL);Sell to Close;-1;-100.0;$17.30;6/15/21, 10:10 AM;$100.00;$1,978.00;0.0;
101;MACDStrategy(BUY);Buy to Open;1;100.0;$18.60;6/15/21, 10:15 AM;;$2,011.00;100.0;
102;MACDStrategy(SELL);Sell to Close;-1;-100.0;$18.75;6/15/21, 10:19 AM;$15.00;$1,993.00;0.0;
103;MACDStrategy(BUY);Buy to Open;1;100.0;$20.00;6/15/21, 10:22 AM;;$1,993.00;100.0;
104;MACDStrategy(SELL);Sell to Close;-1;-100.0;$19.95;6/15/21, 10:25 AM;($5.00);$1,988.00;0.0;
105;MACDStrategy(BUY);Buy to Open;1;100.0;$12.15;6/16/21, 10:28 AM;;$1,973.00;100.0;
106;MACDStrategy(SELL);Sell to Close;-1;-100.0;$11.90;6/16/21, 10:33 AM;($25.00);$1,963.00;0.0;
107;MACDStrategy(BUY);Buy to Open;1;100.0;$11.50;6/16/21, 3:46 PM;;$1,963.00;100.0;
108;MACDStrategy(SELL);Sell to Close;-1;-100.0;$11.80;6/16/21, 3:51 PM;$30.00;$1,993.00;0.0;
109;MACDStrategy(SELL);Sell to Close;-1;-100.0;$11.79;6/16/21, 3:53 PM;$0.00;$1,993.00;-100.0;
110;MACDStrategy(BUY);Buy to Open;1;100.0;$11.79;6/16/21, 3:53 PM;;$1,993.00;0.0;
111;MACDStrategy(SELL);Sell to Close;-1;-100.0;$11.35;6/16/21, 3:54 PM;$0.00;$1,959.00;-100.0;
112;MACDStrategy(BUY);Buy to Open;1;100.0;$11.35;6/16/21, 3:54 PM;;$1,993.00;0.0;
113;MACDStrategy(BUY);Buy to Open;1;100.0;$11.35;6/17/21, 10:01 AM;;$1,988.00;100.0;
114;MACDStrategy(SELL);Sell to Close;-1;-100.0;$11.40;6/17/21, 10:06 AM;$5.00;$1,998.00;0.0;
115;MACDStrategy(BUY);Buy to Open;1;100.0;$12.35;6/17/21, 10:08 AM;;$2,013.00;100.0;
116;MACDStrategy(SELL);Sell to Close;-1;-100.0;$12.10;6/17/21, 10:14 AM;($25.00);$1,973.00;0.0;
117;MACDStrategy(BUY);Buy to Open;1;100.0;$13.50;6/17/21, 10:18 AM;;$1,963.00;100.0;
118;MACDStrategy(SELL);Sell to Close;-1;-100.0;$13.25;6/17/21, 10:21 AM;($25.00);$1,948.00;0.0;
119;MACDStrategy(BUY);Buy to Open;1;100.0;$13.85;6/17/21, 10:41 AM;;$1,938.00;100.0;
120;MACDStrategy(SELL);Sell to Close;-1;-100.0;$13.85;6/17/21, 10:43 AM;$0.00;$1,948.00;0.0;
121;MACDStrategy(BUY);Buy to Open;1;100.0;$13.90;6/17/21, 10:47 AM;;$1,948.00;100.0;
122;MACDStrategy(SELL);Sell to Close;-1;-100.0;$13.75;6/17/21, 10:48 AM;($15.00);$1,933.00;0.0;
123;MACDStrategy(BUY);Buy to Open;1;100.0;$15.17;6/17/21, 11:10 AM;;$1,936.00;100.0;
124;MACDStrategy(SELL);Sell to Close;-1;-100.0;$15.20;6/17/21, 11:18 AM;$3.00;$1,936.00;0.0;
125;MACDStrategy(BUY);Buy to Open;1;100.0;$16.15;6/17/21, 11:21 AM;;$1,952.00;100.0;
126;MACDStrategy(SELL);Sell to Close;-1;-100.0;$16.00;6/17/21, 11:26 AM;($15.00);$1,921.00;0.0;
127;MACDStrategy(BUY);Buy to Open;1;100.0;$14.15;6/17/21, 12:38 PM;;$1,921.00;100.0;
128;MACDStrategy(SELL);Sell to Close;-1;-100.0;$13.72;6/17/21, 12:41 PM;($43.00);$1,878.00;0.0;
129;MACDStrategy(BUY);Buy to Open;1;100.0;$14.05;6/17/21, 12:50 PM;;$1,878.00;100.0;
130;MACDStrategy(SELL);Sell to Close;-1;-100.0;$14.15;6/17/21, 1:02 PM;$10.00;$1,888.00;0.0;
131;MACDStrategy(BUY);Buy to Open;1;100.0;$14.72;6/17/21, 1:07 PM;;$1,893.00;100.0;
132;MACDStrategy(SELL);Sell to Close;-1;-100.0;$14.60;6/17/21, 1:13 PM;($12.00);$1,876.00;0.0;
133;MACDStrategy(BUY);Buy to Open;1;100.0;$15.25;6/17/21, 1:32 PM;;$1,871.00;100.0;
134;MACDStrategy(SELL);Sell to Close;-1;-100.0;$14.70;6/17/21, 1:37 PM;($55.00);$1,821.00;0.0;
135;MACDStrategy(BUY);Buy to Open;1;100.0;$15.45;6/17/21, 2:03 PM;;$1,816.00;100.0;
136;MACDStrategy(SELL);Sell to Close;-1;-100.0;$15.40;6/17/21, 2:09 PM;($5.00);$1,816.00;0.0;
137;MACDStrategy(BUY);Buy to Open;1;100.0;$15.45;6/17/21, 2:11 PM;;$1,815.00;100.0;
138;MACDStrategy(SELL);Sell to Close;-1;-100.0;$16.10;6/17/21, 2:22 PM;$65.00;$1,881.00;0.0;
139;MACDStrategy(BUY);Buy to Open;1;100.0;$15.18;6/17/21, 2:27 PM;;$1,908.00;100.0;
140;MACDStrategy(SELL);Sell to Close;-1;-100.0;$15.50;6/17/21, 2:28 PM;$32.00;$1,913.00;0.0;
141;MACDStrategy(BUY);Buy to Open;1;100.0;$15.80;6/17/21, 2:51 PM;;$1,933.00;100.0;
142;MACDStrategy(SELL);Sell to Close;-1;-100.0;$16.40;6/17/21, 3:07 PM;$60.00;$1,973.00;0.0;
143;MACDStrategy(BUY);Buy to Open;1;100.0;$15.90;6/18/21, 9:31 AM;;$1,963.00;100.0;
144;MACDStrategy(SELL);Sell to Close;-1;-100.0;$15.15;6/18/21, 9:35 AM;($75.00);$1,898.00;0.0;
145;MACDStrategy(BUY);Buy to Open;1;100.0;$16.10;6/18/21, 9:38 AM;;$1,893.00;100.0;
146;MACDStrategy(SELL);Sell to Close;-1;-100.0;$16.17;6/18/21, 9:46 AM;$7.00;$1,905.00;0.0;
147;MACDStrategy(BUY);Buy to Open;1;100.0;$15.85;6/18/21, 11:02 AM;;$1,905.00;100.0;
148;MACDStrategy(SELL);Sell to Close;-1;-100.0;$15.72;6/18/21, 11:10 AM;($13.00);$1,892.00;0.0;
149;MACDStrategy(SELL);Sell to Close;-1;-100.0;$13.70;6/21/21, 9:30 AM;$0.00;$1,847.00;-100.0;
150;MACDStrategy(BUY);Buy to Open;1;100.0;$13.70;6/21/21, 9:30 AM;;$1,892.00;0.0;
151;MACDStrategy(BUY);Buy to Open;1;100.0;$14.00;6/21/21, 9:36 AM;;$1,887.00;100.0;
152;MACDStrategy(SELL);Sell to Close;-1;-100.0;$13.50;6/21/21, 9:38 AM;($50.00);$1,842.00;0.0;
153;MACDStrategy(BUY);Buy to Open;1;100.0;$6.90;6/22/21, 10:09 AM;;$1,847.00;100.0;
154;MACDStrategy(SELL);Sell to Close;-1;-100.0;$7.70;6/22/21, 10:21 AM;$80.00;$1,922.00;0.0;
155;MACDStrategy(BUY);Buy to Open;1;100.0;$6.85;6/22/21, 12:07 PM;;$1,912.00;100.0;
156;MACDStrategy(SELL);Sell to Close;-1;-100.0;$6.79;6/22/21, 12:09 PM;($6.00);$1,916.00;0.0;
157;MACDStrategy(BUY);Buy to Open;1;100.0;$7.00;6/22/21, 12:12 PM;;$1,921.00;100.0;
158;MACDStrategy(SELL);Sell to Close;-1;-100.0;$7.25;6/22/21, 12:21 PM;$25.00;$1,941.00;0.0;
159;MACDStrategy(BUY);Buy to Open;1;100.0;$7.05;6/22/21, 1:01 PM;;$1,941.00;100.0;
160;MACDStrategy(SELL);Sell to Close;-1;-100.0;$6.95;6/22/21, 1:10 PM;($10.00);$1,931.00;0.0;
161;MACDStrategy(BUY);Buy to Open;1;100.0;$7.60;6/22/21, 1:13 PM;;$1,921.00;100.0;
162;MACDStrategy(SELL);Sell to Close;-1;-100.0;$7.90;6/22/21, 1:21 PM;$30.00;$1,961.00;0.0;
163;MACDStrategy(BUY);Buy to Open;1;100.0;$8.45;6/22/21, 1:41 PM;;$1,952.00;100.0;
164;MACDStrategy(SELL);Sell to Close;-1;-100.0;$8.35;6/22/21, 1:51 PM;($10.00);$1,951.00;0.0;
165;MACDStrategy(BUY);Buy to Open;1;100.0;$8.95;6/22/21, 2:16 PM;;$1,956.00;100.0;
166;MACDStrategy(SELL);Sell to Close;-1;-100.0;$9.00;6/22/21, 2:24 PM;$5.00;$1,956.00;0.0;
167;MACDStrategy(BUY);Buy to Open;1;100.0;$9.30;6/22/21, 2:34 PM;;$1,951.00;100.0;
168;MACDStrategy(SELL);Sell to Close;-1;-100.0;$9.25;6/22/21, 2:39 PM;($5.00);$1,951.00;0.0;
169;MACDStrategy(BUY);Buy to Open;1;100.0;$8.13;6/22/21, 3:31 PM;;$1,951.00;100.0;
170;MACDStrategy(SELL);Sell to Close;-1;-100.0;$8.05;6/22/21, 3:33 PM;($8.00);$1,943.00;0.0;
171;MACDStrategy(BUY);Buy to Open;1;100.0;$8.25;6/22/21, 3:48 PM;;$1,942.00;100.0;
172;MACDStrategy(SELL);Sell to Close;-1;-100.0;$8.18;6/22/21, 3:51 PM;($7.00);$1,936.00;0.0;
173;MACDStrategy(SELL);Sell to Close;-1;-100.0;$8.20;6/22/21, 3:53 PM;$0.00;$1,921.00;-100.0;
174;MACDStrategy(BUY);Buy to Open;1;100.0;$8.20;6/22/21, 3:53 PM;;$1,936.00;0.0;
175;MACDStrategy(SELL);Sell to Close;-1;-100.0;$8.50;6/22/21, 3:54 PM;$0.00;$1,933.00;-100.0;
176;MACDStrategy(BUY);Buy to Open;1;100.0;$8.50;6/22/21, 3:54 PM;;$1,936.00;0.0;
177;MACDStrategy(SELL);Sell to Close;-1;-100.0;$8.44;6/22/21, 3:55 PM;$0.00;$1,930.00;-100.0;
178;MACDStrategy(BUY);Buy to Open;1;100.0;$8.44;6/22/21, 3:55 PM;;$1,936.00;0.0;
179;MACDStrategy(SELL);Sell to Close;-1;-100.0;$8.52;6/22/21, 3:56 PM;$0.00;$1,938.00;-100.0;
180;MACDStrategy(BUY);Buy to Open;1;100.0;$8.52;6/22/21, 3:56 PM;;$1,936.00;0.0;
181;MACDStrategy(SELL);Sell to Close;-1;-100.0;$8.60;6/22/21, 3:57 PM;$0.00;$1,930.00;-100.0;
182;MACDStrategy(BUY);Buy to Open;1;100.0;$8.60;6/22/21, 3:57 PM;;$1,936.00;0.0;
183;MACDStrategy(SELL);Sell to Close;-1;-100.0;$8.68;6/22/21, 3:58 PM;$0.00;$1,944.00;-100.0;
184;MACDStrategy(BUY);Buy to Open;1;100.0;$8.68;6/22/21, 3:58 PM;;$1,936.00;0.0;
185;MACDStrategy(SELL);Sell to Close;-1;-100.0;$8.60;6/22/21, 3:59 PM;$0.00;$1,931.00;-100.0;
186;MACDStrategy(BUY);Buy to Open;1;100.0;$8.60;6/22/21, 3:59 PM;;$1,936.00;0.0;
187;MACDStrategy(SELL);Sell to Close;-1;-100.0;$7.85;6/23/21, 9:30 AM;$0.00;$1,911.00;-100.0;
188;MACDStrategy(BUY);Buy to Open;1;100.0;$7.85;6/23/21, 9:30 AM;;$1,936.00;0.0;
189;MACDStrategy(BUY);Buy to Open;1;100.0;$8.65;6/23/21, 9:37 AM;;$1,971.00;100.0;
190;MACDStrategy(SELL);Sell to Close;-1;-100.0;$9.60;6/23/21, 9:45 AM;$95.00;$2,031.00;0.0;


Max trade P/L: $730.00;

Total P/L: $2,031.00;

Total order(s): 95;
