Strategy report
Symbol: .AMZN210625C3490
Work Time: 6/8/21, 3:40 PM - 6/22/21, 3:25 PM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
49;MACDStrategy(BUY);Buy to Open;100;10000.0;$49.60;6/18/21, 1:15 PM;;($190,100.00);10000.0;
50;MACDStrategy(SELL);Sell to Close;-100;-10000.0;$46.51;6/18/21, 1:25 PM;($30,900.00);($214,000.00);0.0;
51;MACDStrategy(BUY);Buy to Open;100;10000.0;$48.40;6/18/21, 3:35 PM;;($208,000.00);10000.0;
52;MACDStrategy(SELL);Sell to Close;-100;-10000.0;$47.50;6/18/21, 3:50 PM;($9,000.00);($223,000.00);0.0;
53;MACDStrategy(BUY);Buy to Open;100;10000.0;$31.70;6/22/21, 9:40 AM;;($277,000.00);10000.0;
54;MACDStrategy(SELL);Sell to Close;-100;-10000.0;$27.00;6/22/21, 9:45 AM;($47,000.00);($270,000.00);0.0;
55;MACDStrategy(BUY);Buy to Open;100;10000.0;$30.00;6/22/21, 9:55 AM;;($295,000.00);10000.0;
56;MACDStrategy(SELL);Sell to Close;-100;-10000.0;$29.30;6/22/21, 10:10 AM;($7,000.00);($277,000.00);0.0;
57;MACDStrategy(BUY);Buy to Open;100;10000.0;$34.40;6/22/21, 10:20 AM;;($269,500.00);10000.0;
58;MACDStrategy(SELL);Sell to Close;-100;-10000.0;$34.65;6/22/21, 10:35 AM;$2,500.00;($274,500.00);0.0;
59;MACDStrategy(BUY);Buy to Open;100;10000.0;$35.35;6/22/21, 11:30 AM;;($265,300.00);10000.0;
60;MACDStrategy(SELL);Sell to Close;-100;-10000.0;$39.00;6/22/21, 12:15 PM;$36,500.00;($238,000.00);0.0;
61;MACDStrategy(BUY);Buy to Open;100;10000.0;$43.50;6/22/21, 12:30 PM;;($241,600.00);10000.0;
62;MACDStrategy(SELL);Sell to Close;-100;-10000.0;$42.00;6/22/21, 12:40 PM;($15,000.00);($253,000.00);0.0;
63;MACDStrategy(BUY);Buy to Open;100;10000.0;$46.04;6/22/21, 12:50 PM;;($259,400.00);10000.0;
64;MACDStrategy(SELL);Sell to Close;-100;-10000.0;$44.71;6/22/21, 12:55 PM;($13,300.00);($266,300.00);0.0;
65;MACDStrategy(BUY);Buy to Open;100;10000.0;$45.04;6/22/21, 2:20 PM;;($269,700.00);10000.0;
66;MACDStrategy(SELL);Sell to Close;-100;-10000.0;$49.50;6/22/21, 3:25 PM;$44,600.00;($221,700.00);0.0;


Max trade P/L: $44,600.00;

Total P/L: ($221,700.00);

Total order(s): 33;
